"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.997207083E0,-2.102514322E0,1.350948013E0,-3.394372275E-1,2.522071498E0
3.007150083E0,-1.450953235E0,1.945106108E0,-1.338386732E-1,2.430353030E0
3.017093083E0,-8.970634532E-1,2.333178209E0,4.305772662E-2,2.500059472E0
3.027036083E0,-4.043495804E-1,2.506477402E0,2.041385776E-1,2.547076777E0
3.036979083E0,-8.900514722E-2,2.570253860E0,5.069891920E-1,2.621290686E0
3.046922083E0,7.139450312E-3,2.559479196E0,9.702388720E-1,2.737215409E0
3.056865083E0,3.785370469E-2,2.591213205E0,1.485130795E0,2.986876672E0
3.066808083E0,-1.164209872E-1,2.575065826E0,1.918180118E0,3.213087739E0
3.076751083E0,-4.757569474E-1,2.325193836E0,2.214932891E0,3.246351607E0
3.086694083E0,-1.022439451E0,1.883316826E0,2.360562474E0,3.188184419E0
